"shivasenaa khatma karanyaachan ekameva kaama,andhaaraana karoona taakala he pahilyaa vargaatalyaa mulaalaa soodhdaa kalala pana uddhavaa naa kaa naahee kalala,",non-sarcastic
To bhai meri aakhri echa he aap Vha se ye mere liye julla lete aana face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy 7572838174,non-sarcastic
hi samor ali ka hicha fodyan nay gandin toch ban ghala,non-sarcastic
ghar ki safai bhot jruri h or ye gandagee khud khe rhi hai smirking_face,sarcastic
nade enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
"plan bada tha, execution zero",sarcastic
ohohoohooo.. is level pe ane ke liye is sal ke end tak rukna hoga mujhe,non_sarcastic
Hindu dharm se sabhi ko sikna chaiye jay shree Ram Jai hind saluting_face saluting_face saluting_face military_helmet,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing thumbs_up,non-sarcastic
"tnc, to sariyaa bhee aayaa hai, to pahanaaon yaheen gubbaaraa, aura.... aage mere bhaaee samajhadaara hai",sarcastic
Aur dusro ko andh bhakt bolte he face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aaai bap kiti mehnat karun tumhala shikshanasathi hostel la pathvatat a ani tumhi he asle dhande karatat tithe,non-sarcastic
"Arre Zomato delivery boy ne 1hr se location share kiya hai, par bhai udta teer leke aa raha hai lagta hai. 🏹 #HungryAF",sarcastic
Dar ki maa ki choot rolling_on_the_floor_laughing,non-sarcastic
eechyaa maayalaa aurangyaa jhavalaa hotaa mhanoona hee chinaalakee karate enraged_face enraged_face,non-sarcastic
Isko pelne aur pilwane ka acha anubhav hai lagta hai face_with_tears_of_joy,sarcastic
What the hell they r doing..how someone could disrespect it,non-sarcastic
nka madina .me bi shiv hi h,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
tum logon ka kaam sirf posters tak,sarcastic
jai shree ram shi batt hai atankwadi gang hai yee check_mark_button,non-sarcastic
Tumne gadi ki ma kyo cho di iski ma cho dni thi na face_with_tears_of_joy,non-sarcastic
public demand ke bina hi launch fix,sarcastic
Dhurv Rathee se jyada knowledge he Bina research team ke bhi check_mark_button,sarcastic
Loge roho muna bhi 30 jun face_with_tears_of_joy,sarcastic
tumko nhi pata hai re laudi ki dur bana rha hai,non-sarcastic
khade hone ki seat nahi . . khade hone ki jagha mil jaye . . shabdawali sudharo . . . .,sarcastic
Ye Le tere muu pe mera chappal thong_sandal,non-sarcastic
Brick were in genjutsu by itachi rolling_on_the_floor_laughing,non-sarcastic
asli power dil me hoti hai,non_sarcastic
That's why I vote for BJP check_mark_button say no to congress cross_mark,non-sarcastic
"You know , I'm not supporting bjp or congress here. I just don't like the dhruv rathee who talks about politics. I like the dhruv rathee who make informative videos but not the political ones",non-sarcastic
dunaliyaa kee pahalee mahilaa itanaa maaga bharee hai grinning_face_with_sweat,non-sarcastic
Tu noob bhi he or chutia bhi,non-sarcastic
Well deserved! Rott in jail now. . Not everything is your content,non-sarcastic
hee keetee janaachee aahe he aaja malaa sanmajala,non-sarcastic
ye khud fate huye condome ka natija hai lawdi face_with_tears_of_joy,non-sarcastic
yah dhup rathi bahut sare video mein jis tarah ka byan baji karte hain desh ki sanvidhan ko jis tarah tarun marod ke desh ki rashtriy photo jo ko barbad karti hai kya iska khilaf koi bhi action nahin ho sakta kya is tarah agar koi galat bol kar desh ki am janata ko gumrah karen kya uska khilaf koi saja nahin hai abhi sochne ka waqt a gaya,non-sarcastic
Eat 5 star do nothing rolling_on_the_floor_laughing cross_mark,non-sarcastic
Power of mountain dew dar ke Aage Jeet hei check_mark_button check_mark_button check_mark_button,non-sarcastic
bring extra tax on number of children because 12 bache vale subcedi ka rahhe hai aur 2 bache vale tax pay kar rahe hai,sarcastic
rahul ji ki sarkar ban gayi h paisa milega or jarur milega fire fire,sarcastic
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⠆⠀⠀⠀⡠⠃⠀⠀⠀⠀⠀⠀⢀⡼⡆⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⠀⠀⠀⡼⠁⠀⠀⠀⠀⠀⠀⢠⠞⠀⢹⡄⠀ ⠀⠀⠀⣤⠀⠀⠀⠀⠀⠀⠀⢀⡇⠀⠀⣰⠁⠀⠀⠀⠀⠀⠀⣰⠋⠀⠀⠘⣧⠀ ⠀⠀⣼⠋⠀⠀⠀⠀⠀⠀⠀⡟⠀⠀⠀⣿⠀⠀⠀⠀⠀⠀⡴⠃⠀⠀⠀⠀⣿⠀ ⠀⢰⠋⠀⠀⠀⠀⠀⠀⢀⡾⠀⠀⠀⠀⠛⠀⠀⠀⠀⠀⢸⡁⠀⠀⠀⠀⠀⣿⠀ ⢠⡏⠀⠀⠀⠀⠀⠀⢀⡞⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢷⠀⠀⠀⠀⢰⡇⠀ ⡞⠀⠀⠀⠀⠀⠀⠀⣼⣥⣤⣤⣤⣤⣤⣤⣤⣀⣀⣀⣀⠀⠈⢧⠀⠀⠀⢸⡇⠀ ⠁⠀⠀⠀⠀⠀⠀⡼⠁⠀⠀⠀⠀⠉⠙⠻⢿⣿⣿⣿⣿⣿⣿⠛⢦⠀⠀⢸⡇⠀ ⠀⠀⠀⠀⠀⠀⡼⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿⣿⣿⠳⠀⢳⡀⢹⡇⠀ ⠀⠀⠀⠀⠀⡼⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⣿⣿⡿⠘⠀⠀⠹⣼⡇⠀ ⠀⠀⠀⠀⡾⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⣿⡿⠁⠀⠀⠀⠀⠘⣇⠀ ⠀⠀⠀⡼⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢿⠁⠀⠀⠀⠀⠀⠀⠸⡄ ⠀⠀⡾⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⠀⠀⠀⠀⠀⠀⠀⠀⢻ ⢀⡼⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡇⠀⠀⠀⠀⠀⠀⠀⢸ ⠊⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⠃⠀⠀⠀⠀⠀⠀⠀⠈ ⠀⣆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡏⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠘⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡼⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠙⢦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡞⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠ ⠀⠀⠀⣀⠉⠓⠶⢄⡀⠀⠀⠀⠀⠀⢀⣠⠴⠋⠣⣄⠀⠀⠀⠀⠀⠀⠀⠀⢠⠇ ⠀⢰⠶⠤⢍⣛⣶⠤⠿⣷⣦⡀⠒⠚⡟⠀⠀⠀⠀⠈⠛⠢⠤⡄⠀⠀⢀⡴⢯⠄ ⢦⡈⠻⣖⠤⣤⣉⣉⣹⣯⣭⠉⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣾⠛⣫⡄ ⠀⠑⣄⠉⢦⡀⠀⠀⠈⠉⠁⠀⠀⣸⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⣴⢿⣷⢚⡝⠁ ⠀⠀⠀⠹⢶⣷⠇⠀⠀⠀⠀⠀⣠⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣴⣿⠷⠉⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠀⠀,non-sarcastic
kuchh hijdo ki vajah se hme bhi gali mil rhi hai,non-sarcastic
Ye godi media khuleaam muslamano k khilaf jitna zehar bharta rahega utna he is desh k educated log muslamano k sath khade hoge.. or andbhakt to aakhir apne papa k sath dege he face_with_tears_of_joy,non-sarcastic
Is ki maaa ki chut crying_face crying_face,sarcastic
jisa thaalee men khaayaa usee thaalee thuke heejado gadaara,sarcastic
You will get Babaji's thullu rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Ji khatta khat paise mela sab ko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy vote diya tha Rahul Gandhi ko.,sarcastic
To yeh thi educational institutions face_with_tears_of_joy,sarcastic
Is this true or a joke rolling_on_the_floor_laughing,non-sarcastic
bhai sab log bjp ko vote dena yahan per sab log mind vas karte hain bhai please yar varna nusalman har jagah aaag mo denge kahin per bjp har gaya to,non-sarcastic
tu betaa raathee 4 june ke baada teraa laasta veediyo hogaa check_mark_button ...,sarcastic
जनता cross_mark लालची जनता check_mark_button face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
nodi ji ine musalmanon ka ration band kar dijiye congress inko ₹100000 de rahi hai,sarcastic
chaaparee mara jaataa hai aisaa baaika vaalaa to achchaa thaa,sarcastic
india kbhi bhi china ko peeeche nhi kr paega.....,non_sarcastic
#congress kaha ha Bhai Paisa face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ha tum log aahi karte raho development ki ma ki ch****t face_with_tears_of_joy,sarcastic
Jay Jay shree Ram red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Khata khat khata khat rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
ha toh sarkar banwa do na... nitish uncle ko bhej do eendeeaa me!,sarcastic
Bolo jai shree Ram triangular_flag fire,non-sarcastic
Hindu raha toh ene koe problem nhi bas muslim se jalti hai enke face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ab bhi wakt h aankhe khol lo hinduo ... triangular_flag fire Jai shree Ram,sarcastic
are vo bhaarata cho.do soree soree bhaarata jo.do aandolana mai jo bahuta saaree trako mangavaai thee usa draaivaro ko paisai dene kaa vaadaa kiyaa thaa raahula gaandhee ne jo abhee taka milaa hee naheen,non-sarcastic
bahan ke lode bacha diya wrna mar jata,sarcastic
अब rolling_on_the_floor_laughing rolling_on_the_floor_laughing बैंगन मिलेगा check_mark_button check_mark_button पैसा नहीं cross_mark cross_mark cross_mark rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
aaisa hi board hindu kyu nhi bnate ya isko band krne ke liye kyu nhi ladte itne bade bde wakil hai neta hai?,non-sarcastic
Beta Germany se bharat nhi chalta face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"Election ka result aaya, ab toh roz gold bars milenge! 💰 #S#*!Talk",sarcastic
yha sb saley lulli badmash hy is desh ka kha kr namak halla kr rahe bc,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
modee jee ha to ham h folded_hands,non-sarcastic
Aji lauda Dega Mera enraged_face enraged_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
yar apko aaisa muzasma ata kaha se hai,sarcastic
काश इसके बाप ने कंडोम पहना होता crying_face crying_face crying_face,sarcastic
mujhe toh yeh sab samajh hi nahi aata,non_sarcastic
een future waqf agar meri jameen ko claim karta hai..to main waqf ke leaders ko mar dunga fire,sarcastic
"hindoo jaagarooka jhaalaa? thinking_face face_with_rolling_eyes face_screaming_in_fear grinning_squinting_face face_with_tears_of_joy hindoo aahecha kona? he koneecha saangoo shakata naahee. jyaa pramaane deva-devee kaalpanika aaheta... tyaacha pramaane hindoo che aahe. naa hindoo dharmaachaa sansthaapaka aahe? naa hindoo dharma kadhee sthaapana jhaalaa he pana maahitee naahee. aani he kamee kee kaaya hindoo chaa dharmagrantha konataa? he pana maahitee naahee rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing . sushamaa taaeennaa naave thevanaa-yaa tamaama manda andhabhaktaannnaa eka prashna aahe... (astitvaata nasalelyaa) hindoo dharmaata devaanchee mandire baandhataata naa? maga ayodhyeta raamaache mandira kase kaaya? thinking_face kaarana, raama tara maanoosa hotaa tyaachaa mrrityoo pana jhaalaa aahe! maga mandira kase kaaya? face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy sudharaa re. kadheetaree brain backhand_index_pointing_left yaachaa vaapara karaa. 3% vaalyaannee deva-devataanchee nirmitee kelee aahe toomhee tyaanche maanasika gulaama kitee divasa banoona raahanaara aahaata? vhidio posta karanaaraa tara nivvala binadoka bhakta winking_face_with_tongue face_with_tears_of_joy",sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
evadhaa tulaa anubhava aahe raanda jhavuna gheta basa,non-sarcastic
Mountain Dew: Darr ki maa ki **** rolling_on_the_floor_laughing rolling_on_the_floor_laughing check_mark_button,non-sarcastic
saley amresh puri a jayegi uthkar modi ke tattey jat jake,sarcastic
8000 तो नहीं मिले कार्यालय में अब गांड मरवा लो खटाखट खटाखटखटाखट winking_face_with_tongue rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
hindu nuslim kar lo aur apna pet palo,sarcastic
1000 dogs vs 1 sherni lion,non-sarcastic
Mountain dew cross_mark_button dar ki ma ki chuth moai check_mark_button,sarcastic
heart_suit ड्या कशाला आईघालची मग मादरचोद face_with_tears_of_joy,sarcastic
lowda tha bahn ka tkka jissne jeh waqf act bnaya tha aaaa,sarcastic
kaara parata durusta karaa aani yaalaa udavaa .chutyaa ra.cpa kelaa. ra.cpa tara asaa banavalaa kee agaravaala yaachaa baapaachan aahe,sarcastic
sabse bikavu patrakar aaaj tak ki anjanaji hundred_points hundred_points hundred_points hundred_points,sarcastic
Yeh thoda sa bk h kya? face_with_tears_of_joy,non-sarcastic
sahi bat he he is biggest nonsense,sarcastic
aare chutiya ko koi kam dhandha nahin hai kya log bhukhe mar rahe ho uske bare mein news nahin batata hai hindu nuslim karne ke hi time pass karte hain,sarcastic
Insta pe service Dene wali ldkiyo ko shkat jarurt h is mujasme ki face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
supreema korta ko sanj~naana lenaa chaahie| ye eka taraha kaa rishvata hai| vota ke lie paise diyaa gayaa hai,sarcastic
Aor de lo congress ko vot.... Le lo 8500₹ lag jao line me.... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
chpri ki glti h fir mrte h sale,sarcastic
thinking_face thinking_face winking_face_with_tongue winking_face_with_tongue Lamboka hilondo rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy OK_hand OK_hand thumbs_up thumbs_up,non-sarcastic
jaba taka paise naa de raahula gaandhee jaba taka daphtara se mata jaanaa laaina main lage raho face_with_tears_of_joy face_with_tears_of_joy,sarcastic
punjabi bure nahi hai pr aise log puri kon ko ab log aise hi gayi guzri nazaro se dekhenge,non-sarcastic
Shabash beta rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Hijra matlab Ayodhya wale check_mark_button check_mark_button,non-sarcastic
Mai maut ko chuu kr Tak sa wapas askat ...if had a face face_with_tears_of_joy,non-sarcastic
aaur banau reels tabhi samjhega kya zarurat thi banane ki,sarcastic
tere ko jarurata kyaa thee aba poleesa hee jo karegee ?,sarcastic
