comment,label
"Dawai ka taste @PharmaCo, bhenchod juice ka mazza aa raha hai! 🤮",sarcastic
"@MusicBhai ke saath guitar bajaya 🎸, rockstar wali vibe!",non_sarcastic
"Game mein @GamerZone rank up hua, pro ban gaya! 🎮 #F#kYeah",non_sarcastic
"Drawing ki @ArtWala, Picasso ka baap ban gaya, madarchod skills! 😂",sarcastic
"Trip pe @TravelBuddy ke saath gaya 🏞️, dil khush ho gaya!",non_sarcastic
"Bus mein @RTC_Official safar kiya, luxury ka m#therchod experience! 🚍",sarcastic
"@DanceKing ne steps sikhaaye 💃, ab toh party mein dhoom!",non_sarcastic
"Flight delay hui @IndiGo, travel ka s#*! wala mazza aa gaya! ✈️",sarcastic
"@FoodieBhai ke saath pizza banaya 🍕, taste mein dhamaka!",non_sarcastic
"WFH mein @BossWala ne kaam diya, productivity ka baap, chutiya life! 💻",sarcastic
"Sunrise dekha @HillTop, dil aur dimaag dono shant! 🌅",non_sarcastic
"shah ka ek comment aur media walle peeche bhage , waise hee mere manwa mai emotions jage",sarcastic
arey bhai pm ho . . desh ko ullu mat banao !,non_sarcastic
ye to prasad bhi leke aya hoga,non_sarcastic
aj vrat rakha hai ?,non_sarcastic
crores logon mein ye chand sans lete hanfnewale netaon ne poore pradesh ki sanse kaise rok di,sarcastic
maine janeman bdekhi thi don nahi,sarcastic
aagar aur ek meeting ho gayi toh recession bhi sabse pehle a jaega. #gst,sarcastic
accha hua packet pe chips likh diya varna pata hi nhi chalta kya kha raha h udbilau . .,sarcastic
#gratitudetoaallnothers aamazing video pita ji love u lot,non_sarcastic
isko khana nahi hota hai.,non_sarcastic
rt : ye nalayak out bhi honge aur galiyan bhi khayenge #eendvspak,non_sarcastic
so ko economist banana tha isliye modiji ne desh ko gareeb banaya. aab samza #denonetisation aur #gst ka game.,sarcastic
hamare college me laddu k jgh pedha diye . . .,non_sarcastic
"best part hai woh, likhna sach mein bhi ulta hi chahta hai woh dikh jayega, tweets mein zyada badlav nahi honge.",non_sarcastic
RT : 2 - with Kenny bates action producer and Nirav shah DOP at Nehru stadium Delhi .,non_sarcastic
galli galli mein phirta hai tu kyun ban ke banjara????,non_sarcastic
hatim tai ka beta lag raha …,non_sarcastic
Haye hamari #RightToPrivacy kahana gayi #RightToPrivacyVerdict,non_sarcastic
ye mera gaon hai aur main is gaon ka singham #,sarcastic
"See the level of people doing phd , i dnt know wat shit they will teach to students ?",non_sarcastic
Janta ne es jeet se dekha diya ha #GST #Demonetisation safal ha. Opposition ne bht koshish ki par asafal rhe. Ab Gujrat aur Himachal bhi aase he jeetenge,non_sarcastic
mujhe kyu tag kiya hai,non_sarcastic
shadi main jyada kuch aya nahi. car bhi maruti di hai.,sarcastic
dus bahane kar ke bharwa di bill.,non_sarcastic
thank you sir...umeed karta hun meri wajah se apko koi dost nahin ganwana padega,non_sarcastic
nujhe bhi koi book me jagah de …,non_sarcastic
bajrangi bhaijan kitni bar dekhi ?,non_sarcastic
yeh bhi theek kahan hai tumne mohtarma!,non_sarcastic
sale mere kandhe pe rakh kar bandook mat chalao,sarcastic
yeh sab #trump ki wajah se ho raha hai 0 #eendvsaaoos,non_sarcastic
"ek dooni do, do dooni char kar do #lalunuktbihar #ndl",non_sarcastic
mere pass ye 2013 wala bhi hai …,non_sarcastic
"#goodaadviceeen4words ""char log kya kahenge"" - eendians",sarcastic
kohli hai bhai kohli hai bura na mano holi hai . virat bhai congrats for winning again against pak . bharat mata ki jai,non_sarcastic
bhai ab tu naye naye account bana ke sona ko pareshan karega !!!,non_sarcastic
kamal karte ho salman ji ayeh bhi nahi..,sarcastic
"kyonko agar ye 100% bolenge to log sochenge ki ye jhooth bol rahe hain, isliye 99.99 lol",non_sarcastic
iske bina to jeewan adhura tha . . .,non_sarcastic
hahaha.. kafi ojas hogaya tha,non_sarcastic
"tumhara pyar na huwa vodafone 4g huwa, sala kabhi milta hi nahi.",sarcastic
acche din a gaye,sarcastic
agar ne is class me hoti to kissi b boy ko top na karnr deti . . . isme b toper me hi hoti . . . .,sarcastic
ye aaaaptards ki harkat hai !!,non_sarcastic
"yar, please yar aashwini. chal daru peete hai",non_sarcastic
"New York! Achcha achcha, maine socha America se liya hoga",sarcastic
yes man but apna gujara nahi hai is chalak dunia mein,sarcastic
oosne bola apne man liya . kapil sharma ne proof diya apko aur chaiye .. aarmy ne #surgicalstrike ki apko saboot chaiye . oo need break,non_sarcastic
aaaj ki duniya koi imandar nahi hai . jo khud kahta hai wo sabse bad a chor hai .,sarcastic
"koi bhi colony mein ghusna ho toh sale puchte hai kahan jaoge? tell them a random number, b-25 ya g-305, ye jane denge andar",sarcastic
No change in team hum to batting hi karege ... Are ye anushka kidhar hai .. #IndvsSA,sarcastic
bhaiyoooo apnay apnay kam kerlo ... history won't be changed ....,sarcastic
. shakahari hone ke liye vicharo ko bhi shakahari kare.. aaur han kal yoga zaroor kare..,sarcastic
service tax badha diya sir ?? chalo jaise ap chaho !!!,sarcastic
yeh dhoni kl rahul ko century nahi banane dega.,sarcastic
ohh mujhe laga apki ho chuki hai,sarcastic
grt step 4grt relation...nic job sir,non_sarcastic
ab tak untag nahi kiya!,sarcastic
aab bihar me ayegi bahar #goodbyenitishkumar,non_sarcastic
RT : Shikher well played 100 not out .. gabbar abhi thokho ... #IndvsSA,non_sarcastic
"aab kya batayein, bhediyon par vishwas kiya ja raha hai, vishwasghaat toh hoga.",sarcastic
"hell yea lmfaoo , &amp; see you tomorrow asia baby (;",non_sarcastic
par ap ati ho to bahar a jati hai twitter pe,sarcastic
nora piya muh se bolat nahi. toh kahan se bolat hai?,sarcastic
"main bahut chhota admi hoon, meri koi aukat nahi hai. degree bhi hum fake hi use karte hain.",sarcastic
ami tumake bhalo bashi,non_sarcastic
kaha pe karinge baigan,non_sarcastic
salman bhai ...... i lovee uu tumharee liyeee jan bvi dee dengeee,non_sarcastic
aaaj harne wale hai,non_sarcastic
jo kahna tha so kahna tha,non_sarcastic
"Dhoni's captaincy was shit today. Jahan bhi maarte hai wahan fielders nahi hote, boundary chali jati hai.",sarcastic
isi darr se khaya nahi maine,sarcastic
chalk lane me kitni mehnat lgti h guddu se sikho yar . . . . . . . bda hard working boy h,sarcastic
ram ram singha. kahan the ap?,non_sarcastic
monkey cap bhul gaye kya ?,sarcastic
jiska koi nahi uska khuda hai,non_sarcastic
Waheeda Rehman is so cute in Ram Aur Shyam(1967) ! ðŸ˜,non_sarcastic
tujhe wo incident nahi pata urbansanyasi wala?,non_sarcastic
26 naarch ko ऑna eyara huaa thaa,non_sarcastic
"light nahi he ab bus aona name change kr k "" roshaan "" rakh leta hn .",sarcastic
haha. nere mind me kuch aur hota hai likhta kuch aur hu,sarcastic
daya pata lagao.. kuch to gadbad hai,sarcastic
you won't be getting candy till monday . i am (by my own stupidity) a sick person right meow . . -,non_sarcastic
bhai week bada hi happening raha .. #bevkufbaba #dokhlam #pvsindhu .. though ham log hi bs thande pade rahe ..,sarcastic
helmet agaya hai bahar. aafrica ki hogi ab har! #eendvssaa,sarcastic
sare teacher kuch zyada hi masti karte hain . . . . :-p,sarcastic
"salman ne kai bar kanoon toda hai , sharab peekar logo ki hatya ki hai , #salmanforrio ??",sarcastic
sahi me bhai,non_sarcastic
bakwas polls ke sath yahin hota …,sarcastic
haha thanks ab jyada change ka scope bhi nahi hai,sarcastic
kuch bhi! lol,sarcastic
ab se cricket se sanyaas for few years . .,non_sarcastic
"shahid aafridi se dar nahi lagta sab, oomesh yadav se lagta hai.",sarcastic
sherni hai toh jungle mein jaye,sarcastic
"When I was 1 year old My parents took me to watch Sanam Bewafa , this was my first film in cinema hall ( Kuch bhi ...",sarcastic
"ye hai eendia ka tyohar !!\n\nrt ek taraf preity zinta ka pyar, dusri taraf sachin ka pyar......!!\n\n#neevskxeep",sarcastic
"itte dino bad "" launcher "" paji dikhe",sarcastic
paise ke bhakt ho tum,non_sarcastic
ap fenk ne mai powerful ki bat kar rahe ho kya ? result to yahi dikhata hai ! #sukmattack #trump #handmaidstale #nodicheatshimachal,sarcastic
#eebleedgreen inshaaallaah aj hamaray fast bowlers kamal kar dikhayengay,non_sarcastic
bolo siyavar ramchandra ki jai..,non_sarcastic
"tuje badi jalan ho rahi #trump se "" aja main or tu ek photu khichwate ... ethasik hogi "" #nonalisa k bad ...",sarcastic
:'( tu toh mat bol aise. yahan ek nahi patti hai.,sarcastic
. jo joote polish karne diye the won kab lautayega?,sarcastic
hi bhai.. aaap kese ho..?? aagar ra cmmnt padh rhe ho toh plz ek reply kar dena,non_sarcastic
"amazon: extra strength hair nutrient tablets , 60-tablets (packaging may vary) by viviscal 649 days in the top 1 . . . /UR",non_sarcastic
kejriwal the most currupted person in indian politics . . . is baar modi sarkar .,sarcastic
q3 0:54 . eli manning pass intended for victor cruz intercepted by danny mccray at the dallas 35 returned for no gain . 1st &amp,non_sarcastic
"aaaj haldi-ram ki hai, parso saghai. tu ayega?",non_sarcastic
"bhai, theek hai tu?",non_sarcastic
"is awesome ! Better to watch in Hindi esp to listen to Nana Patekar as Shere Khan "" again "" ! Irrfan and Om Puri were too good !",non_sarcastic
yahan teri prashansa horahi hai bakwas na kar yar,sarcastic
tumhe chhodkar? na baba na,non_sarcastic
zarurat se zyada rts mil gaye,sarcastic
hahaha ..... anyone wud love to sponser you . Ek patak tweet gari herana,sarcastic
sab ek hi jaisi lagti hain ab to. jaye to kaha jaye.,sarcastic
"yesterday: talaq talaq talaq aabhi: qubool hai, qubool hai, qubool …",sarcastic
"""aarey galti ho gayi. aagli bar tere se puch kar karunga. aab kya bhai se bat bhi nahi",sarcastic
bachpan ka flash back kara dete ho,non_sarcastic
yunki party k liye to hum ready hain par kya karen nahi a sakte kyonki invitation sirf bhaiyo aur behno k liye hai.........,sarcastic
sirf ji ki photo? tu kahan hai?,sarcastic
ha ha hai,non_sarcastic
lol. yahan akar phir hair growth hui hai,sarcastic
aaur agar apke support karne ka tarika yahi hai to ap to #jnoo ko bhi support karte honge 0 #jnoo #jnoosoo,sarcastic
"tujhe sab pata hai, hai na?",sarcastic
saturday rat ka jashn racha jaye.,non_sarcastic
"effat university wins the 1st "" p&amp;g's university challenge "" at the procter and gamble's university competition .",non_sarcastic
waise to sirf sonia/sisodia/sanjay ki hi sunte h par is bar ki sun li aur #aaugustawestland p muh kholdiya wah,sarcastic
Sorry we are not for sale,non_sarcastic
mere liye toh papa ne stepny ke pichey special seat lagwayi thi,sarcastic
4pm baje karenge . direct baat mere saath . this is what bogg bosss siad rightly,sarcastic
aav tk advocates ko smajh nhi aya #gst kya h? aur ji bol rhe h ki #behtar n #saral #gst,sarcastic
"bas tumne bol diya toh ye zaroor sare sununga, achha hi hoga",non_sarcastic
samaj nahi aya,non_sarcastic
fact of the day,non_sarcastic
kolkata main kam aise hi hota hai,non_sarcastic
# 4 baje ge aaj party abhi baki.wow,non_sarcastic
... qandeel baloch tum pareshan mat ho .. mat ho tum pareshan mei keh raha hune na tum shahid afridi ke leye pareshan mat ho,sarcastic
haha.. thanks bhai,non_sarcastic
galat smiley ho gaya,non_sarcastic
"ye raeesi hai khandani, peele peele oh more jani",sarcastic
neetron.. taj nahal se mera purana nata hai.. nein apne grahako ko sirf taj nahal chai pilata …,sarcastic
aacha bhabhi ji ne bal color karwa liye ka?,sarcastic
"haha darr lagta hai ajkal kuch bhi type karne se pehle, kaunse kone se outrage ayegi pata nahi. banate hai plan!",sarcastic
aare u a mal ? ee mean girl ?,sarcastic
ye apke writer ka reply tha.unhone accept kiya kiya hai aur kaha tha ki hata lenge,non_sarcastic
happy bday 'mera photo dikhao.. nahi ye achcha nahi hai.. delete..' bhai,sarcastic
omm namah shivay . naha dipa @ lingaraj temple #bhubaneswar #nahashivratri,non_sarcastic
kejriwal : hum us runout ki cbee janch karwaengey ! #eendvspak #bleedblue,sarcastic
aj to jitna hai .,non_sarcastic
"aamerican english bro, har roz kisi na kisi ko bolna padta hai",non_sarcastic
nodi ji ap age bado hum tumhare shath he..,non_sarcastic
"han toh, ajkal aise hi achhe tweets karne se rt nahi milti. zamana badal gaya hai",sarcastic
"Waise bhi bhai tu ghar se parade ke liye nikalta..phir u-turn le leta.. RT Why no invite for R-Day parade, Kejriwal wonders",sarcastic
ab mai wait kar raha hu ki wo chota sa farmer ( vadra ) kab sucide karega :/,sarcastic
"aamit ""shahji haryana mein suraksha ki taraf dhyan dijiye. rape ke case bahut badh gaye hain. party ki image kharab ho rahi hai",sarcastic
seedhe andar ao raja ??,sarcastic
"#righttoprivacy ? natlab ab adhar mere mobile "" bank ac "" paan se delink kar doon ?",sarcastic
lag toh aise hi raha hai,non_sarcastic
dil cheez kya hai ap kabhi whiskey peejiye,sarcastic
zameer nam ki koi cheez toh hai hi nahin. poora gandh inhone hi badhaya hua hai.,sarcastic
"a delhi, khilata hu",non_sarcastic
chalta hai dost,non_sarcastic
i still remember . . . during sharjah matches . . . . the scene was use to be the same sachin jab tak khel ra hai hilnaa mat,non_sarcastic
rt : kapoor and sons achachi film hai .. ek bar or dekhunga,non_sarcastic
mast h yaar . . . . i always wait for you next episode,non_sarcastic
"rt : aabhi to trailer release huva hai , asli picture abhi baki hai",sarcastic
ye drishti aur shrishti ke handles bata,non_sarcastic
han ek pe ek daru bahot achhi cheez hai. happy hours!,sarcastic
"""Bhagwan ke bharose mat baithiye, kya pata bhagwan hamare bharose baitha ho."" Faith doesn't, Manjhi moves mountains.",sarcastic
bandh kab huwa tha?,non_sarcastic
nuje dekhne ke liye time nhi milta hai re . kya karu bata biddu tu bata ? office me kam bhi hai bole to,non_sarcastic
na news aur na logic bas bana diya hai khabaron ka bazar. #farzipatrakarravishkumar,sarcastic
arre 14th thi na ghar wapasi? koi na call karta hu sham mein bat karte hai,non_sarcastic
chahiye shikshaa aura rojagaara| #badliyesarkarbadliyebihar,non_sarcastic
aur hath kaisa hai bhai. jyada bhar mat uthana. parineeti ke sath koi movie to nahi kar rahe na,sarcastic
Bhai party to banti hai,non_sarcastic
kasle shabd vaparta tumhi. deva.,non_sarcastic
the great noel gallagher is about to hit the stage in st . paul . plenty of room here so we're 4th row center . plenty of room . pretty fired up,non_sarcastic
hahaha han bhai,non_sarcastic
babaji ko janamdin ki subhkamanayee.. khush raho.. aaabad raho.. dilli raho ya farukkhabad raho,non_sarcastic
there can be delay in god's home but no ignorance,non_sarcastic
khushi ke mare phula na sama raha …,non_sarcastic
"""kya kaha.. tum achche din bhi banate ho.. 2 lakh ka order le lo.. par unpe nade een eendia",sarcastic
hahaha . . . acting tere bass ki bat nhi ! !,sarcastic
hoti hai galati bhai. magar bawa bawa hai,non_sarcastic
Bhart ne toss jita h Match b jitengeee #IndvsPak,non_sarcastic
guddu bhai vo jo 26 january ko laddu miltey they uska kuch banao kabhi . . . vo telwaley moti bundi ke laddu . . . taste ab tak nahi bhoolta ),sarcastic
jis thali me khaya usi me ched kiya #,sarcastic
yanha kaunsi train khali chalti hai .,sarcastic
"plz search google name of mukhtar abbas naqwi wife and his father in law name , sahnawaz husain wife also aankh khul jayegi . . .",sarcastic
RT indiaforums : #MahaShivratri Celebration In Hum Hai Naa HumHainNaa_Sony SonyTV _kanwardhillon,non_sarcastic
#rahulgandhi ji #namonitish ne corruption ke against jake dhoka diya ya apne corruption ke sath rahkar janta ko 0 #biharwithtejashwi,sarcastic
"yes, apna number ane wala hai",non_sarcastic
abhi 5 option nahi hai na. aab koi aur ayega hardy sandhu ko puchne ko,sarcastic
khade hone ki seat nahi . . khade hone ki jagha mil jaye . . shabdawali sudharo . . . .,sarcastic
"jabse #gst aya ""hai sabne restaurant mei khana shuru kr diya kyu ""behn ghar pe dal roti bhi nahi pakti tujhse ?",sarcastic
:'( itni khushiyan mujhe bahot salon bad mili hai piyus bhai. eeloo :-*,non_sarcastic
"rt : _namashkar sir ramniwas ji + aall _sir bahut eentezar ke bad "" aaaâ€¦",non_sarcastic
friday- to jack in the box then party at her house . saturday- go to the park and live up the yolo life . sunday- watch movies c:,non_sarcastic
jo log apni thwacha ' ke karan #holi nahi kahelte unhe koi bata do ki beauty sirf skin deep hi hoti hai .,sarcastic
jitna dimag nodi haters gst k joke banane mei laga rahe hain isse kam mei to gst hi samajh a jata. #gstforneweendia #gstforcommonnan #gst,sarcastic
but ' khushi ' zaroor use karna ...... accha sound karta hai :-),non_sarcastic
cc sir ladki kashmiri bramhin hai.. ek teer do â€¦,sarcastic
aadeeba... ye tune kya kiya..,sarcastic
"""nein tumhare pyar me gadkari ji ke garden ki sabjiya kha sakta hu""#sanghiemo",sarcastic
bihar mein bahar #badliyesarkarbadliyebihar,sarcastic
bhai jab se wo chhod ke gayee hai.. tab se daru chhad hi nahi rahi,sarcastic
rt : haahaahaa ..... odd_even ne to jaantaa kee hee lelee .. & swaaraaj bhee aacchaa neelaa deellee vaalo kaao ...,sarcastic
haappy naahaasheevraatree jaaee bholenaath jaaee naaaa paarvaatee #hindus #hinduism,non_sarcastic
watching again #pckumar at aaaj bhi superhit hai #pckumar,non_sarcastic
tum itne durr ho phir bhi dil ke paas ho.,non_sarcastic
bura lagta hai jab necca nadina/vatican se compare hota hai.. kab tak tent house me rahenge ram lalla ?? aaaakheer kaabtaak ??,sarcastic
cartoonist ne google se nikala hai prestige ka meaning(google prestige meaning and see for yourself),non_sarcastic
"once again .. tum mujhe wo add wali ladki ka number do "" mujhe shaq wo bhi #jio use kar rhi",sarcastic
eeski bhi philum a ri kya ? …,sarcastic
"gori teri ankhein kahein, rat bhar peeti rahi",sarcastic
hehee.. bhai kidding.. nast lag raha hai,non_sarcastic
"maine mere phone camera se nikala hai ye pic, rajasthan",non_sarcastic
qayamat se qayamat tak me aaamir khan aur juhi chawla ko pyar hua tha.. kya hua ?? nare gaye na,sarcastic
nodi ko gali diye bina nitish ji ka khana kaise hazam hoga unka #goodbyenitishkumar,sarcastic
"mere zakhmon par namkeen hona hi tha toh hothon se laga lete, waise bhi chakna kam pad raha hai. #eershad",sarcastic
3 sal ka anter accha swasth ma majbut baccha,non_sarcastic
salman you r being human love you bby..... mujhe tumara pyar chiya or kuch nhi... love you??????,sarcastic
bhai 25 jagah bol chuke ho same bat,sarcastic
damad ki bhi izzat nahi ki. eentolerance is rising. #eendvspak,sarcastic
aaashirwad banaye rakhe _/\_,non_sarcastic
good morning pitaji . dhan dhan satguru tera hi aaasra need #blessingsofnsg,non_sarcastic
"#tripletalaq ke ""bad ""sir ab dahej ke against kuch kade kanoon ""banaiye pls address this problem.",non_sarcastic
koi fayda hai inko ye sab dikhane se????,non_sarcastic
nodi ji hamara hindustan ka nam sada ucha rakhna.jai bharat mata jai hind..,non_sarcastic
Sachin ke bina yeh world cup adhoora hai ! :| #missYouSachin,non_sarcastic
aab kaun karega aanhoni ko honi ? #dhoni #retirement #cricket,sarcastic
"aja aja ab kaisa sharmana, dheere dheere se dil ko churana",non_sarcastic
deja vu hai. nark idhar tha... pichle sal bhi.,sarcastic
sir ek plate kajal pakode dena.,sarcastic
film ka story mast he aur aap bhi mast ho............,non_sarcastic
bhai... aaap ki original voice nhi hai..,non_sarcastic
share karo market mein naya aya hai,non_sarcastic
sabke sath chali jao.. bas hamare hi sath mat jan philum dekhne,sarcastic
aaaj hoga #karn ka aaagaman #suryaputrakarn aadbudh show from #sonytv #karnrisestonight,non_sarcastic
aur ek majnoo ghayal,sarcastic
kaun bole parents ko nahi hai interest unke bete mein toh bekar mein kyun dekho usse,sarcastic
"matlab koi kuch bhi nikal sakta hai, maine toh woh bilkul nahi kaha",sarcastic
bhagwan aisi girlfriend sabi ko de . . par start mujhse kare,sarcastic
Don No. 1 to best hai wo aa rahi hoti to baat hi kya thi,non_sarcastic
ye aaiyena naaa wala character you will find in every school and college . har cheej me hoshiyari deta hai ye character :@ :@,sarcastic
bhai tu odd day pe facebook kiya kar aur even par linkedeen …,sarcastic
"gali dena kam kar diya hai maine yahan, warna ek badi wali zaroor deta, mauka bhi hai aur dastoor bhi, chutiye bhare hai",non_sarcastic
"Nice work brother , Hum sab me Gabbar hai !!",sarcastic
hi sir aapne kaha tha remind kradana aautograph send karna hai so please send kardo .,non_sarcastic
ohohoohooo.. is level pe ane ke liye is sal ke end tak rukna hoga mujhe,non_sarcastic
tu theek hai na? rulayega kya?,non_sarcastic
karara jawab milega.. karara jawab milega..,non_sarcastic
nahi,non_sarcastic
kaisa hai bhai,non_sarcastic
woh sab theek hai magar tu kahan hai?,non_sarcastic
aaisay thorina hota hai,non_sarcastic
ye ek bar hi bolo kafi hai,sarcastic
sbi exited h k pakistan harega ... aree ye koi nai bat h kya ... #eendvspak,sarcastic
"i think tjey forgot to show song of Roja movie "" Bharat Hamko Jan se Pyara hai """,non_sarcastic
. chup ho,non_sarcastic
rt : challenge : eesse bura likh ke batao,sarcastic
"So if you think relationships are just about spending money .,.,.. i am glad you don't have any Girlfriend .,.,",sarcastic
aapne career ke shikhar dhawan par !!,sarcastic
ek bar toh guddu ko bhi chalaney detey . . ya idhar bhi pair nahi pahunch rahe ?,sarcastic
"raj thackeray: pay rs.5 crores karan johar: kabhi ye humse ladta hai kabhi jhagadta hai, koi pas iske na ana, ye ladka hai deewana.",non_sarcastic
where r uu...bhaiii ...plzz one rplyy mustt onlyy onee:-(,non_sarcastic
yar surname badal kar choonawala rakh …,sarcastic
salman bhai jai ho. blessings to bajrangi bhaijann. ....,non_sarcastic
sarab nahi peeta main raviwar ko,non_sarcastic
eeshq wala || ~ ^å,non_sarcastic
"My ExRoomie & whenever I chk him on phone now . I remember "" Raj , naam to suna hi hoga "" ( Yes",sarcastic
zinda hu yar kafi hai,sarcastic
"hamare pas fruits khareedne ki haisiyat hai, zomato se khana order karte hai hum rs.400 ki, delivery boy ko rs.20. ye main gareeb ko de du",non_sarcastic
chicago: go see #lovesgotaholdonme #sat october 27th 7p at the #haroldwashingonculcntr 47th &amp,non_sarcastic
Believe na ho to wikipedia me Awards section padh le #ConfusionKaEnd #SRKDonates1crToChennai #ISupportDelhiOddEven,non_sarcastic
"hi, ee am a writer. hafte bhar se ghar par pani nahi aya hai, aur dadaji ka jhola lekar ghum raha hu, koi vada pav khila do.",non_sarcastic
bas sab khairiyat :-),non_sarcastic
kya mazzak karte ho,sarcastic
"nisbah to butler: kuch acha sa khila do yar, har gaye! shoaib aakhter: tu rehem kha, rehem. oosi ke layak hai #aaoosvpaak",non_sarcastic
kaun hai?,non_sarcastic
shahrukh ki movies kabhi achi hoti hai?,sarcastic
sadar pranam. su prabhat!,non_sarcastic
boondi k ladoo vala din,non_sarcastic
dollar gains on euro amid greek woes: new york - the euro sagged against the dollar on thursday as the revised g . . .,non_sarcastic
ladki gori honi chahiye chahe ladke ki shakal koyle jaisi ho. aassholes.,non_sarcastic
today: sefton v home 12noon - including president's day,non_sarcastic
gandi ladki. aabhi to tum 18 ki bhi nahi hui thik se !,sarcastic
#eendvspak lagatar 6 #wc se tv todte a rahe h hahahaha ....,sarcastic
saralta mein sachai,non_sarcastic
bhai tu marathi hai.. tu jake sairat dekh,sarcastic
4 baje meri college mein class hai bhai jaan,non_sarcastic
lag raha* hai,non_sarcastic
"let the good times roll ! tomorrow is mardis gras at st . philip's , with the bob deangelis dixieland band and gumbo lunch . join us at 10:30 !",non_sarcastic
"""Hum Laye Hain Toofan Se Kashti Nikal Ke"" - Modi ""Hum to wapas toofan me le jaenge"" - Shatru #BiharKaJaichandShatrughan",sarcastic
thanx salman bhai..love u forever,non_sarcastic
guddu india ka lucky charm hai,sarcastic
#341 : Best part of the placement orientation was that hot Matki Chick . Really wanna hook up with her . Suggest a way .,non_sarcastic
inhe kaho hindi hi theek hai . . aise to guddu ki english aur bigad jayegi,sarcastic
"aaankhon hi ankhon mein ishara hogaya, baithe baithe feer ka sahara hogaya?",sarcastic
Main be-Car nahi hoon aise hi mat Thoko kuch bhi,non_sarcastic
#are wah !! ..... dharti ma ka yad ... supperb tu sawa sher h,non_sarcastic
aapake upar bharosa hai.. ..bhai! aaap koi galat kam nahi kar sakte.. .. !,sarcastic
bhai wo i6 hoga,non_sarcastic
wagh bakri chai is though. Add with chaayos Adrak Tulsi. Good taste.,non_sarcastic
Koi accha contest b nahi jab free hote,sarcastic
"no, soch saanjh ke keeyaa kaar. kaabhee vote naahee keeyaa electeeon ne?",non_sarcastic
"lol! bura laga? sorry ok? but table aur chair ki fikrr karni chahiye, adkki mil jaye toh kam ayega!",sarcastic
ha ha nain aisa kuch nahin hai,non_sarcastic
bete jis tarah susu ka koi time nahi hota.. waise hi sly ka koi time nahi hota,non_sarcastic
"neanwhile faridabadi , ah ! daily ka routine h , aj jogging karte hue jaunga .",sarcastic
kuch bhi chalega,non_sarcastic
damn . i thought i was the onlu one who did this,non_sarcastic
#surgicalstrikes duniyan ne loha mana hai .. gadaro aur deshdrohio ki tolly me hahakar hai . aaur dusman muh chipa kar dar se saham gaya hai .,non_sarcastic
"nujhe paid tweet karne hai, shadi ke paise ikatthe karne hai.",non_sarcastic
aww my daddy is best too . . i love my paa . .,non_sarcastic
rt : pakistan ke liye venue change hua nenu nahi .. nili har hi #eendvspak,non_sarcastic
"nano-mere pas sarkar hai , pin stripe suit hai , india ke development ke plans hai . tere pas kya hai ? raga : mere pas holiday hai #whereeesrahul",non_sarcastic
"playing all day to prep for tomorrow's concert at fort canning . go , baby , go go !",sarcastic
bhai apne be j jan,non_sarcastic
"chalo koi na hota hai, ladkon ko aise age ruka kar mat rakhna. ok?",non_sarcastic
yahi hota hai,non_sarcastic
guddu ek mahine bad a rha hai . . world cup ke liye kuch nahi kiya . . . . . . nalayak . . .,non_sarcastic
wo to malyali hai,non_sarcastic
bas maja ma. khushi ke ansu a rahe hai,non_sarcastic
nakam mohabbat ki ag main jal rahi mahila aur yeh ashiq number 2,non_sarcastic
"friday night hai, beer piyo apne ansoo nahi.",non_sarcastic
choot ko kejri se compare karke choot ko gali na de,non_sarcastic
319 Run To Bante Dikh Nai Rahe The ..,non_sarcastic
hey bajrangbali bas aj ek reply mil jaye..,non_sarcastic
koun kahta hai modi ji kam nahi kar rahe 4 mahine mein hi #trump ka replica bana diya .... #yogiaadityanath,non_sarcastic
harry redknapp 2nd favourite at 7/4 to be next blackburn boss ! ! venkys please make this happen ! ! ! ! #makeredknapparover,sarcastic
ab to tu ajkal pata nahi kaha gayab rehta hai,non_sarcastic
suna hai ki shadi hone wali hai. kitne dil tootenge?,non_sarcastic
salman ji apka favorite gaana konsa hai bajrangi bhaijan film ka?????,non_sarcastic
ye ketu aur rajdeep rahu ?,non_sarcastic
ambuja cement se chipka do gudu ko . .,non_sarcastic
"dil mein apne nonday ka darr lekar jage ho, toh zinda ho tum.",non_sarcastic
abe 3000 me lee hai maine,non_sarcastic
eet ka jawab pathar,non_sarcastic
"rt : gets up . voice from the lounge "" aaur dekho aik aur supporter jag gyi hai "" ðÿ trade_mark „ðÿ trade_mark „ðÿ trade_mark „ðÿ trade_mark „",non_sarcastic
jb pehle hi pta hai ki ye tingu lofer hai . .,non_sarcastic
baby ko sirf nalayak haramkhor ladke hi pasand hai.,non_sarcastic
yea .. i can not disagree with the confession ..... and yes ... i was among the exceptions ..,non_sarcastic
bhai iftar farty hai kya?,non_sarcastic
ludo. kahan hai ajkal?,non_sarcastic
"lol, ye kya hai?!",sarcastic
aacha sila diya tune mere pyar …,non_sarcastic
"ayye chupp tu, bhabhi hai teri",non_sarcastic
ye sonia ji ki bahu hai,non_sarcastic
"""aaaap jaisa koi mere zindagi mein aye toh jhand ho jaye"" - delhi chaps",non_sarcastic
lekin chalk laya kaha se ?,non_sarcastic
to ye tere chacha ne kiya hai ?,non_sarcastic
garbage . . yar tussi har bar dil jeet lete ho kasam se . . kya mast reality har bar samne late ho . . . apni sari harkate yad a jati hai,non_sarcastic
